Strategy,Price,AggregatedVolume
User2,717.9763913816913,330254
User2,719.6714248834859,380289
User2,719.9613120861952,907032
User2,721.7384060881922,368827
User2,722.1235124721779,243158
User2,722.9678549791142,174883
User2,724.1272104954386,167450
User2,727.4682420860764,555031
User2,727.5116373198823,798332
User2,733.9337454982057,9053
User2,733.9679032139713,591028
User2,738.2836465411659,941700
User2,738.5629051251037,168797
User2,740.6990246187889,39680
User2,742.9804204980334,289706
User2,745.218063832789,252446
User2,747.2887284017193,797153
User2,751.4607439882548,260152
User2,753.8668443296558,483578
User2,754.2625001051891,261562
User2,761.3830851758001,581552
User2,774.425895658048,44263
User2,774.5075762852168,453681
User2,779.7761123057901,454776
User2,783.4222802727544,820179
User2,783.6051833923415,635747
User2,783.6179510657188,178162
User2,784.2887922428932,82898
User2,785.2730376401688,208950
User2,790.3774543911244,939987
User2,790.777464986889,368284
User2,794.0612784116648,267093
User2,794.3342038733153,95773
User2,796.3553377009684,214478
User2,796.7473252208465,590439
User2,797.7558958586392,68049
User2,800.1399961210809,386086
User2,800.272104776783,921820
User2,800.5305689777465,704169
User2,801.4125988001273,185847
User2,802.3867352056969,71871
User2,803.2033302754752,959609
User2,803.3056636436579,43494
User2,803.5004069829266,392286
User2,803.7681578705817,724882
User2,804.0405394935145,520716
User2,804.0498371125722,423028
User2,805.9898899969104,548132
User2,806.0943029038903,873847
User2,806.4818683404238,140106
User2,807.1878586203818,23941
User2,807.9058118595874,749774
User2,808.2769423091272,216513
User2,808.3784019234919,872658
User2,809.0354726832079,880575
User2,809.3704126264754,170780
User2,810.4296061461877,47736
User2,810.8488437947741,981995
User2,811.3100540524555,189403
User2,812.4170878709696,865383
User2,812.4526140689665,973242
User2,813.1839359359894,314138
User2,813.2185256151022,426103
User2,813.8418930243107,385950
User2,814.0695751401294,762591
User2,815.0908193438776,881644
User2,816.7194460721194,693561
User2,821.4086440119371,765767
User2,821.9734737643473,831839
User2,822.0602138770007,310042
User2,824.5290412342944,705750
User2,835.3837702783028,201310
User2,952.57931890031,844019
User2,963.6300558106176,672169
User2,964.000297647461,772886
User2,968.1812699840722,446690
User2,972.7382779837361,340789
User2,983.3211635396281,925399
User2,986.6949216350058,425371
User2,988.0789982749279,728107
User2,1000.1095189082212,110227
User2,1003.635359976031,658451
User2,1004.5641949380367,948604
User2,1006.1563194428479,49900
User2,1006.6336675646902,683599
User2,1007.2833658873113,276619
User2,1009.2028122618098,1513
User2,1010.2106673766427,158165
User2,1011.2695979762125,128939
User2,1011.299808848965,319024
User2,1011.365745705762,90027
User2,1012.0100159935837,984298
User2,1012.4992131370936,70469
User2,1012.5479740018159,98488
User2,1013.942643455113,639357
User2,1015.1701568663287,922512
User2,1015.4530819635811,668462
User2,1015.7213979367365,295957
User2,1015.9442216741468,734684
User2,1016.449702245938,624741
User2,1017.1290471689059,943932
User2,1017.7280136213922,499882
User2,1019.2217498667897,467321
User2,1019.5716446090166,883663
User2,1020.378648276088,235411
User2,1021.2266010067012,12916
User2,1022.9591809237864,747413
User2,1023.7136320017529,112244
User2,1024.537445750813,695934
User2,1025.722626240209,29236
User2,1027.0533855641336,598225
User2,1031.3270997198772,776334
User2,1033.530947693501,207463
User2,1037.8816283439469,203728
User2,1042.0351536918806,62855
User2,1050.4606207707352,801194
User2,1051.1179758059175,261703
User2,1051.1773051940258,571705
User2,1054.744307012135,142537
User2,1126.5292409706142,606967
User2,1129.3765400313487,103631
User2,1129.683607733657,702799
User2,1147.1247461117623,878510
User2,1150.505266301778,709181
User2,1151.1675962667916,457146
User2,1157.5167532453756,646835
User2,1158.1053959325286,618795
User2,1158.412659910099,363269
User2,1158.9347110620329,20870
User2,1160.9859432017888,567726
User2,1161.0543835387687,322666
User2,1163.1875745200107,955097
User2,1163.7929423636485,752768
User2,1163.9654390912344,476895
User2,1164.2261674593026,499058
User2,1164.7726942932964,53173
User2,1165.3239472793243,949096
User2,1165.5958195530932,26462
User2,1166.3397158834944,458795
User2,1166.9783545040389,44457
User2,1169.684370583019,43039
User2,1172.3630291398263,438038
User2,1173.4533850185883,638394
User2,1173.4723241646502,703921
User2,1173.7693254683254,514823
User2,1175.9971481978769,912342
User2,1176.98468431658,106324
User2,1183.8835504650847,794274
User2,1186.003072217261,447179
User2,1186.2459035631896,269419
User2,1191.6965370979644,385798
User2,1193.5712878230647,446981
User2,1193.808818384898,922316
User2,1197.8741969685057,879187
User2,1199.6316851862643,117185
User2,1201.38910464225,27420
User2,1201.6734406202759,416417
User2,1203.461749039572,177640
User2,1205.3714514395724,261184
User2,1205.6277005443712,333611
User2,1206.0414094827747,198434
User2,1206.5593879031587,797139
User2,1206.9477214821916,345625
User2,1207.2590459660753,389885
User2,1207.3925026881086,385364
User2,1207.9114649475716,307988
User2,1210.0318399415087,385132
User2,1211.9576794364837,740669
User2,1213.1681284910683,842372
User2,1214.4388701061553,268813
User2,1215.3308523424284,135079
User2,1215.5613199782847,177682
User2,1217.7769966210005,371467
User2,1218.5602859937276,442169
User2,1220.8979728834265,516083
User2,1222.1461723995992,974966
User2,1224.198490311479,380359
User2,1226.1664578949876,460971
User2,1226.7304204218553,422634
User2,1226.9352918843508,374532
User2,1232.6143534590933,770830
User2,1233.3340570919013,201167
User2,1233.4032929254752,26651
User2,1234.1167745948476,583983
User2,1234.2196878601442,545485
User2,1238.8086805940682,85541
User2,1240.047581372603,4887
User2,1241.7170454639404,391759
User2,1243.7810312929669,178759
User2,1246.5462656858062,888241
User2,1249.4045049678837,203330
User2,1256.4995307611018,583068
User2,1258.7014106532029,418346
User2,1260.2410206153472,919998
User2,1262.6490855656625,403774
User2,1272.5378495141163,601185
User2,1389.4793681998594,31810
User2,1394.760796311218,161294
User2,1397.3420203550497,106720
User2,1398.726671856275,70349
User2,1400.6786291491605,812074
User2,1402.4249757056175,200999
User2,1405.5701696454505,234087
User2,1406.1887566476128,772067
User2,1412.1099821609428,168185
User2,1412.9191362888853,370619
User2,1413.4581151246025,713283
User2,1414.808791314339,137192
User2,1415.9173380854215,291484
User2,1415.9373646367908,610007
User2,1416.751710162498,203549
User2,1427.7143600435047,161737
User2,1442.8456616537846,835932
User2,1444.0927744486023,130806
User2,1445.5782989612542,184097
User2,1445.7775907138466,27726
User2,1447.296771912197,52372
User2,1447.5514763819438,151879
User2,1447.9791728682117,115794
User2,1448.7985999504194,673329
User2,1449.9425757950962,298331
User2,1454.5896794697906,682448
User2,1456.5054770157,111947
User2,1461.1441948889972,278735
User2,1465.0646659593122,595135
User2,1465.9812260196097,34027
User2,1472.3674831997732,15375
User2,1472.4621763318835,677197
User2,1477.1152642223478,50879
User2,1484.633036865758,786273
User2,1491.1374814509413,703834
User2,1492.141901260278,249609
User2,1492.512323938702,34848
User2,1497.821452157206,261644
User2,1498.7097997223802,879508
User2,1500.020751324519,517695
User2,1511.1390049544912,438920
User2,1511.3268295051182,69327
User2,1514.7759980091032,47258
User2,1604.0187601145178,122722
User2,1609.9177887637404,140314
User2,1618.3884568762178,615475
User2,1623.140996801507,231847
User2,1642.6753962350933,183068
User2,1658.2979502137237,268045
User2,1672.1282518479225,259650
User2,1679.493461121219,264171
User2,1983.5805070669278,471001
User3,69.02778766373181,782938
User3,70.36183266463178,639458
User3,71.06015658109598,784208
User3,82.28337232070312,907419
User3,82.86588051972278,11933
User3,83.24907880765225,404020
User3,85.95067826234097,891478
User3,86.60021629965463,247973
User3,87.52392520337581,948090
User3,88.22756066752287,589781
User3,88.24502325391873,572413
User3,88.34231172554018,217889
User3,90.28631757067865,526668
User3,90.35792515697285,935363
User3,90.53021177106119,435261
User3,90.5864851175555,58285
User3,93.19589160196763,318729
User3,93.48429735555952,529988
User3,94.24549851060334,725460
User3,94.68435507937208,716408
User3,97.7035695514593,66324
User3,110.05699741063721,668117
User3,110.83905479047169,938034
User3,113.79923470274744,682331
User3,114.47361197636523,806420
User3,114.95391212512254,912487
User3,115.19849894910088,312882
User3,116.23772819042972,329491
User3,121.1162374554431,70104
User3,121.22910104700297,968064
User3,123.58825290814156,595575
User3,124.39675677461096,58214
User3,124.4507459207813,156011
User3,124.47165045918734,985937
User3,125.64164790631915,648738
User3,126.3028273367061,310949
User3,127.00548233854558,315020
User3,127.03582789217805,663827
User3,128.10069529972984,358009
User3,130.6859498534402,929802
User3,131.1500431924888,504570
User3,131.6892970296028,233756
User3,132.96639267042062,390195
User3,133.9817533318657,207687
User3,134.28473363670318,755658
User3,134.3210565059891,346780
User3,134.68058837322081,588557
User3,134.93898502177976,814407
User3,135.22268222257216,666794
User3,135.76641234178638,25125
User3,136.57084126340877,877786
User3,136.78357980559363,634184
User3,136.93520584844453,546074
User3,136.96987053012774,315499
User3,137.26275445017185,425894
User3,137.3874745127633,488222
User3,137.59496519242123,699613
User3,137.87770781233962,173008
User3,138.3081255317952,463373
User3,138.4500475880585,818692
User3,138.49647018962244,223550
User3,139.01881939966805,681521
User3,140.04349788449755,731860
User3,140.46387916667896,66784
User3,140.5477428246313,542285
User3,141.81858876399633,747261
User3,142.48120837913018,279156
User3,143.65447605423964,897796
User3,143.847639808386,84550
User3,144.04102223132617,528264
User3,144.40355460259286,485740
User3,144.50451730765323,973764
User3,144.59662394766838,269685
User3,144.89164152960262,387715
User3,145.7859769286843,181220
User3,146.12711756667335,320345
User3,146.15412253622523,699241
User3,146.18029376294396,761159
User3,146.7389716426583,705105
User3,147.13672698378357,644217
User3,147.4246449793139,428300
User3,147.51085725935917,150703
User3,148.0140553432676,87558
User3,148.04956909444152,747304
User3,148.3588159152014,491828
User3,148.72583982272684,201017
User3,148.83093726051544,355554
User3,148.84552187679665,81506
User3,149.37804198343227,179019
User3,149.4468418710299,194871
User3,149.49946469006278,737954
User3,149.7316433171642,71287
User3,149.91067845577604,269547
User3,150.0872661930182,971746
User3,150.23488387603163,255177
User3,150.51424607109928,943979
User3,150.72407101055435,444326
User3,150.94526858155973,752745
User3,151.07995626626945,824582
User3,151.35388153516553,150532
User3,151.81634416024679,998708
User3,153.29914025479715,92358
User3,155.74937190817326,131239
User3,155.8646102945509,149366
User3,155.89359013620734,763878
User3,156.88670271004509,221684
User3,157.33826830782778,718328
User3,158.42644956107114,53451
User3,159.2176078377463,562563
User3,159.48185088773045,570093
User3,159.83202932011318,164845
User3,160.0476000016363,431532
User3,160.91207827745586,53687
User3,161.46544724200527,316550
User3,161.93934934327132,170996
User3,162.9848388212032,288779
User3,163.63260284128359,924970
User3,163.6424073888209,342076
User3,164.52414759299415,281550
User3,164.83198663197481,915101
User3,165.53867702269878,884598
User3,167.09865211848665,904650
User3,167.42331120029712,433929
User3,170.09361674668992,843435
User3,221.46758904027666,931252
User3,229.75615032113163,593461
User3,230.21003344706364,130101
User3,230.63720438644373,187669
User3,231.81732651269056,700103
User3,235.05201828140508,351412
User3,241.20067737107576,248346
User3,241.63242869773703,933343
User3,244.44414237205942,881175
User3,246.86865906614142,512968
User3,247.0057146988974,59513
User3,248.63235436140243,188126
User3,250.36152503563773,643449
User3,252.87569328900054,231637
User3,261.29282081997906,295647
User3,264.14908375894487,38410
User3,264.82560391090647,573099
User3,272.10898523465187,113009
User3,278.1965459314286,799832
User3,287.0242923033861,318310
User3,289.35977503086474,450567
User3,294.5101415158276,174207
User3,301.48691069999256,950887
User3,304.3766008838195,673375
User3,306.9107791906979,365515
User3,307.40734086411226,532011
User3,307.6153336271286,234206
User3,307.7466812439779,4423
User3,308.69317179552127,212442
User3,311.5486502311636,410689
User3,311.5729227341547,927741
User3,312.78105721483263,788134
User3,316.05685410751715,815046
User3,316.3318849093475,547151
User3,316.4878036796836,56376
User3,316.6715874914092,984803
User3,317.7260059160566,442973
User3,318.4263832651578,247832
User3,320.99470300293166,467902
User3,324.8908931806633,848835
User3,325.40419470544555,745621
User3,325.9947530005034,292619
User3,326.56962270987793,874165
User3,326.5708222787469,368204
User3,327.0168810383579,641780
User3,327.2108451792976,181745
User3,327.21295944876204,331863
User3,327.79863299395333,807224
User3,328.50989931395407,881564
User3,328.6500980211834,469521
User3,330.1233462642678,366429
User3,331.5283224378157,296246
User3,332.43154864547137,754338
User3,332.7005680082216,957821
User3,332.7333453344706,498034
User3,334.0350694501772,266660
User3,334.5537582019987,192341
User3,337.3235528100231,840082
User3,338.12560079478277,924576
User3,339.5080444292226,969593
User3,341.4438992641518,977455
User3,342.3350269895973,197454
User3,343.63902232611764,311752
User3,344.018496505322,488099
User3,345.6665274597076,50367
User3,346.8170517134331,242877
User3,349.52390419341566,399560
User3,350.50382757844415,344710
User3,350.78829350386866,787767
User3,351.99035316951915,868845
User3,352.75679030660524,501342
User3,352.99768858713463,834701
User3,355.1302277617336,787923
User3,357.72556483595787,929493
User3,357.97855263971877,924747
User3,358.5876380853415,374702
User3,359.00535643852396,511026
User3,360.26781182136637,894947
User3,360.2800331446321,643839
User3,360.66295682467387,391515
User3,360.89615162312936,238421
User3,360.92531943110373,262908
User3,361.8445225953116,309972
User3,362.55571918373226,849343
User3,363.86431010775135,596409
User3,364.02264936779926,320033
User3,364.58600207286264,585159
User3,365.3545383424963,832199
User3,365.5624645697363,972684
User3,365.60406900362875,32784
User3,366.25484426072984,369923
User3,367.01799056194534,667533
User3,367.1961038024976,840338
User3,367.4018407793396,771650
User3,367.5821142958144,250973
User3,368.08455280045666,378199
User3,369.5001690088984,731372
User3,369.8200086286316,813685
User3,371.50549907182597,70698
User3,371.590647732565,596903
User3,372.3242586329782,653056
User3,372.615403735192,99574
User3,372.6935526367546,429981
User3,372.7034240003325,334976
User3,372.8212038696697,123352
User3,373.02052172669806,930814
User3,374.27639854313213,662849
User3,374.6516469371194,370269
User3,374.89938070257506,134569
User3,375.3106634190385,289104
User3,376.22340591133104,115323
User3,376.48001201090244,80044
User3,376.65617305295734,253429
User3,376.95032833856465,481397
User3,378.84182562790755,584440
User3,379.2975192643799,243887
User3,379.3848095273529,654833
User3,379.84495746438614,303744
User3,379.94081036132906,268241
User3,381.0896195475101,146020
User3,381.8348214078627,554142
User3,382.64830019353735,578359
User3,383.04792787729514,667023
User3,383.1435320439837,166438
User3,383.3188562842447,613358
User3,383.69181287265974,219100
User3,384.20834988903226,385751
User3,384.4805006085248,969493
User3,384.67106280801596,10617
User3,384.9716378539607,190966
User3,386.3024430422525,481967
User3,388.4777426841058,770160
User3,389.6302151868452,750435
User3,389.65308484973565,934152
User3,391.5974535758906,346577
User3,392.60366155956905,951853
User3,393.9750294576919,19187
User3,394.1614723090643,835325
User3,395.3395082612407,978390
User3,395.8530013309261,714547
User3,395.9327366066547,817310
User3,396.17215489732,403135
User3,396.31111243801587,282886
User3,396.5471435042869,944823
User3,397.3806062214394,240219
User3,397.63350308423327,192417
User3,397.8463489642465,57806
User3,398.8153419460302,500492
User3,398.92131220586947,133456
User3,398.99196517518067,656761
User3,399.8998795766515,743626
User3,400.102147885712,7828
User3,400.3859178424489,435004
User3,402.01109920985635,496661
User3,402.4920728616415,448987
User3,403.2024533730299,832151
User3,404.3416906537286,581109
User3,408.32301944059844,820319
User3,409.4499686202286,285665
User3,409.97351677897404,574427
User3,412.66886041670756,385595
User3,413.0494282833585,92706
User3,416.97939861284885,363094
User3,417.582227496957,790006
User3,421.3680865929089,600906
User3,427.11611382689955,472065
User3,508.8554726509639,145149
User3,510.07185983458913,373257
User3,510.6531098053157,855069
User3,511.53794881419617,250720
User3,512.5915620140522,151613
User3,516.3105174937733,178231
User3,529.5485106726442,409437
User3,538.3261190295502,309065
User3,541.7566650321586,759981
User3,549.1082861752121,436395
User3,555.8495571078062,522976
User3,570.3575851139032,360607
User3,574.5720562155002,868235
User3,574.7141913880266,72885
User3,579.8595118361686,321030
User3,582.992906019214,486990
User3,583.7715240360598,528165
User3,584.4690105227189,472358
User3,584.472735749263,329346
User3,586.2797877686045,94570
User3,593.6755438778022,337896
User3,595.0782745557618,441404
User3,597.4747703178383,13009
User3,601.9415793767308,418820
User3,603.4258955953743,142937
User3,605.3638447430104,760308
User3,605.5067451564038,704858
User3,605.7803653953923,684799
User3,606.3388448648567,207751
User3,609.0493525756328,538139
User3,612.8889853156664,571598
User3,617.0175090028669,178585
User3,620.6051422230424,874728
User3,624.7502600796597,287321
User3,626.2168171829406,171671
User3,626.8658999351672,196789
User3,628.2828306247434,299651
User3,628.3522216750014,556451
User3,628.6430190551094,64480
User3,630.5671643244782,395611
User3,630.9648829653177,567598
User3,631.2794351414636,391163
User3,634.1395542146346,153811
User3,646.2554930502304,398211
User3,646.6305314669349,476475
User3,652.4798565493788,778554
User3,652.9223424364955,713172
User3,653.0777158428971,316107
User3,654.4779441649737,51863
User3,660.0471176810261,404397
User3,660.4965650991908,681314
User3,660.5895993856726,462830
User3,660.7895309988326,35971
User3,662.7838116467682,691735
User3,665.4634439146091,459013
User3,670.0200233453481,384111
User3,690.1464306384458,43969
User3,695.0979141615857,840336
User3,697.1472011832462,669603
User3,699.6434706422554,432618
User3,706.4539536422099,179556
User3,706.6621244191688,865419
User3,708.282794359958,154896
User3,710.0252739907875,40239
User3,712.3978472761788,598122
User3,713.2816224718924,525809
User3,713.4467449082258,288497
User3,713.9039653785761,385017
User3,715.1761537667861,306790
User3,715.379577691024,675018
User3,715.67301731423,832270
User3,718.3684167806219,901083
User3,719.6483991013557,755380
User3,721.2392878837426,285433
User3,723.6022681813838,353658
User3,724.3982622450002,590086
User3,725.2147142722214,228090
User3,727.1426002722884,913113
User3,727.2248604718957,333266
User3,728.9408297198141,80239
User3,733.9559409180985,753331
User3,734.9041171280546,91362
User3,736.4904628742381,332892
User3,736.7326336808226,805024
User3,738.1576464168677,357636
User3,739.2264144089761,805355
User3,743.3372742315253,615238
User3,744.0153175936707,830548
User3,746.1165446135141,768809
User3,748.5011934681967,936683
User3,754.8313849135934,314123
User3,777.3639716720835,711481
User3,782.0515142919243,608481
User3,782.4134796055182,276546
User3,783.3310053991618,379929
User3,783.6557478997468,936148
User3,784.0909737554938,428101
User3,784.6484584827245,674823
User3,784.8826391438149,779723
User3,785.2762417313302,444067
User3,786.1833919409804,282343
User3,786.9369157849577,942771
User3,788.1306855025507,972773
User3,789.9486318527837,147488
User3,791.2565276044198,630524
User3,791.6774538515926,617970
User3,792.3320329022235,28361
User3,792.4897002994722,181101
User3,793.1726511358595,936658
User3,793.9060986089094,408449
User3,794.6303667087972,623906
User3,795.830993133226,796721
User3,797.1640930878634,446302
User3,797.9852598675393,382482
User3,798.4673028384717,896932
User3,799.1962294237508,669047
User3,799.595398046784,410687
User3,800.7135213632963,683236
User3,801.0495872553673,197038
User3,801.3212086238763,980519
User3,801.5500016771492,363428
User3,802.9993485526211,735372
User3,803.4487984251103,850808
User3,803.633718629837,194807
User3,803.66216635495,315615
User3,803.6973024077083,976049
User3,803.7418061310233,964812
User3,803.983162519608,501974
User3,804.5611048992448,776944
User3,804.6983940184452,509301
User3,805.5398193412672,765634
User3,805.6366971511744,743898
User3,806.010006118664,498428
User3,806.2506185484226,176193
User3,808.1486811590257,647736
User3,808.596361035785,910367
User3,808.6341659381171,430336
User3,809.1752698412316,930013
User3,809.2062460294866,580048
User3,809.6740211397131,253195
User3,809.6879258070152,162503
User3,809.7894304634343,773633
User3,810.5598570597433,418450
User3,811.2963289039498,314618
User3,811.8690336784929,234588
User3,812.3914854492681,277493
User3,812.5855676353015,845672
User3,812.7523735326884,122539
User3,813.2774179456494,755574
User3,813.9377630496808,640611
User3,814.1700237843412,898851
User3,814.7523287942839,79759
User3,815.4706301517633,105640
User3,815.9831625291616,764706
User3,816.1565688272473,862589
User3,816.5700074441874,114128
User3,816.9283943317951,12145
User3,817.7038007401194,167105
User3,818.4196350056857,216546
User3,819.0310378723528,245459
User3,820.6375703783297,464958
User3,822.4394630254873,748548
User3,827.8609377759348,13111
User3,828.7150484940271,186097
User3,832.4507992746893,10741
User3,948.1811981890722,426138
User3,958.0091558133674,375198
User3,966.0854768410293,602953
User3,970.2633251665437,341465
User3,974.7798018420318,566139
User3,987.1822196880506,342730
User3,988.0446338680377,138696
User3,988.8706908555342,758714
User3,989.5593888920895,356576
User3,995.5450614871637,880965
User3,1006.0507610997349,859915
User3,1010.6572875701863,270432
User3,1010.8708151564599,491228
User3,1011.2058154794832,394847
User3,1011.2340223930702,180675
User3,1016.0002925271332,16213
User3,1016.9562439201906,783328
User3,1017.189930352588,171493
User3,1019.548399227496,533445
User3,1019.8733148363616,377796
User3,1019.9674049766035,445682
User3,1021.5573197489531,133586
User3,1022.4386163159787,706754
User3,1023.6448584656467,367356
User3,1023.6985686839467,19075
User3,1024.7041436822753,679358
User3,1025.5069447524136,732932
User3,1026.559929908297,839627
User3,1032.5949394596948,43397
User3,1034.431589356718,802260
User3,1034.5288442591398,575526
User3,1035.7634572347692,541442
User3,1125.7440178297604,667348
User3,1128.6522550202415,123137
User3,1130.522158603539,388037
User3,1130.7820893595801,207164
User3,1132.4905465182437,31004
User3,1148.2834839839986,753623
User3,1154.1625968344686,575572
User3,1154.9202197882148,594585
User3,1155.4656542774953,56591
User3,1156.9760473102033,668676
User3,1157.0659515530049,137141
User3,1157.6415817142272,563459
User3,1158.3242432962256,225679
User3,1158.4023797842724,197042
User3,1158.4687397393136,284526
User3,1166.7573284778687,229071
User3,1168.9888519797507,719880
User3,1170.3847446305663,276901
User3,1170.7710950482297,628721
User3,1171.3681266176695,366532
User3,1172.1548310902833,83290
User3,1173.190097712065,331280
User3,1174.1706483287032,698287
User3,1174.4301483288389,463085
User3,1175.7190218302671,769170
User3,1181.415582140331,546366
User3,1182.0693898024817,10333
User3,1183.7233995232345,202879
User3,1185.1208111688622,799790
User3,1185.5535485570272,296497
User3,1189.730981770352,141792
User3,1199.5708743925475,61166
User3,1201.8492733204077,342682
User3,1201.9107651530458,468417
User3,1206.4301644786583,96773
User3,1208.2892099091548,330973
User3,1210.2789211795825,482911
User3,1210.996678939832,386620
User3,1211.6589972625159,231210
User3,1212.0825405718497,558439
User3,1213.276789162905,429806
User3,1213.7746508006408,562535
User3,1213.8619665653364,17428
User3,1215.2123165148,286365
User3,1215.6227411240247,60104
User3,1217.0956547508117,16474
User3,1221.0639659207138,101866
User3,1221.5550110241725,178173
User3,1221.7595741557925,628218
User3,1222.2521463753758,763028
User3,1223.4404887544458,198693
User3,1224.089971380199,944753
User3,1224.1044988104386,678044
User3,1225.7548124475225,649545
User3,1225.8231742054559,17871
User3,1227.4529379294142,523996
User3,1229.791240879574,361939
User3,1230.2438648478987,7330
User3,1230.7663536042446,207192
User3,1232.1356367662904,288254
User3,1233.087875746549,873567
User3,1235.026224453048,4258
User3,1235.7369561454227,572935
User3,1237.2870033713994,295479
User3,1241.0040743361499,105599
User3,1243.218736639503,424899
User3,1246.269053713491,803589
User3,1261.6694813810445,741761
User3,1262.101409278591,921355
User3,1266.6940367117088,415766
User3,1355.7488930507575,217896
User3,1381.940049480405,256915
User3,1397.0831757483068,175655
User3,1402.2522309704254,542961
User3,1416.147702152516,908380
User3,1418.957805937608,648969
User3,1420.946218332911,646204
User3,1437.71457063849,862459
User3,1438.8014250909016,306903
User3,1439.098565453036,170226
User3,1439.585264405175,822427
User3,1442.045224426375,13427
User3,1448.3483918455938,733053
User3,1451.567821675077,244460
User3,1453.2771538348072,47736
User3,1457.1211570623968,834413
User3,1460.0296873660088,896707
User3,1461.6195445084636,285336
User3,1464.4929433371535,181660
User3,1465.6927890201266,481097
User3,1484.8239736845637,411983
User3,1487.561575048299,202803
User3,1488.829058844083,690410
User3,1493.8752186929717,85605
User3,1494.7388729222575,156655
User3,1501.5453324526773,148165
User3,1507.3931208168228,18945
User3,1515.0137016495225,879566
User3,1519.6968151054323,495848
User3,1599.7177520353057,38012
User3,1602.6861884105135,936121
User3,1605.2868535361076,333985
User3,1608.18129849327,210849
User3,1612.280166473609,586043
User3,1615.563434107092,787347
User3,1619.6287765213358,84203
User3,1625.9656244800997,549316
User3,1675.1229634619822,683753
User3,2105.129845326086,264240
User4,59.226194865041286,75128
User4,65.11503546655875,293037
User4,69.43467537784299,161312
User4,71.36188604930597,733879
User4,85.51550630495117,303319
User4,86.48965897852291,112013
User4,88.0815508373937,755786
User4,88.97246922380268,242398
User4,89.70465616791995,712102
User4,90.79173585344863,181853
User4,93.18485497561333,785736
User4,93.66293013656596,151452
User4,94.15289811356065,501300
User4,94.16893875890338,706510
User4,94.29138902186386,815698
User4,94.42329055897451,305601
User4,94.42346936239741,841585
User4,104.10313526921871,722223
User4,104.29850270089725,859498
User4,108.4570075845799,22156
User4,108.77376164738412,497649
User4,110.38018739727517,343468
User4,110.447313643477,433748
User4,114.0420782667769,872619
User4,115.72711355949829,694879
User4,116.59412594501997,55897
User4,117.15399139389024,224633
User4,117.83330438549176,975351
User4,118.19428227723546,592262
User4,119.07128721574428,286766
User4,119.94883071821303,756380
User4,120.27122376139842,156352
User4,120.64332640098422,403601
User4,120.79627088066049,303683
User4,122.1651093961455,690999
User4,123.23737279446175,487586
User4,123.322575537675,361416
User4,124.76667003688338,905449
User4,125.49267060569011,519717
User4,126.40568035613404,848378
User4,126.70054470235554,71665
User4,127.5139796162897,283469
User4,127.57456863090239,906585
User4,128.94458236454938,19356
User4,129.35119135149114,529290
User4,129.6644917402147,36069
User4,130.33606876383797,415384
User4,131.58226588886066,430633
User4,131.70316920794284,853278
User4,131.97793663869234,324318
User4,132.09301133926132,720801
User4,132.41770694728078,849852
User4,132.55483926167426,208775
User4,132.97865189993448,393838
User4,133.08384543930072,7142
User4,133.8271582476488,233571
User4,134.16690534350147,579681
User4,134.49212284263697,563336
User4,134.98907913974938,938788
User4,135.60599417549585,502535
User4,135.65353760659696,640127
User4,136.3608370734406,974963
User4,136.72337735251645,179538
User4,137.26709988968952,697570
User4,137.4767222553536,877563
User4,137.61387174811796,226567
User4,137.7001348561214,27772
User4,137.73934590944424,176891
User4,137.9967629518222,798164
User4,138.4207024853818,495396
User4,138.69816267719537,668854
User4,138.80667495163254,120594
User4,139.28418379553136,519178
User4,139.44719067528447,390893
User4,139.67639861229793,602180
User4,141.40161748122287,608809
User4,141.720757765001,957162
User4,143.4348962721031,803809
User4,143.87428920269735,441775
User4,144.39973678659229,468243
User4,144.49887195029007,559613
User4,144.9974340571403,976029
User4,145.43191493788405,127278
User4,145.8136431340168,151700
User4,146.08079088607786,87051
User4,146.8718015245845,90118
User4,147.18261508910953,196202
User4,147.65558065783756,414838
User4,147.99323723974723,120645
User4,148.07999808108866,235265
User4,148.1823702701161,245427
User4,148.47700748837252,121603
User4,148.56156622675957,684074
User4,148.97316338046605,421841
User4,149.41272456639462,421428
User4,149.64752825129233,822377
User4,149.90582991545935,562035
User4,150.16997531745594,820901
User4,150.28529706373237,66800
User4,150.96775833545584,396827
User4,151.31214633135951,502464
User4,151.78622805724734,793402
User4,151.88548210530624,548854
User4,152.58816056566346,581052
User4,152.66508379348775,894904
User4,152.6738246190955,322980
User4,152.77692955697245,523162
User4,152.93286264965076,623322
User4,153.6287715378134,60531
User4,154.91599125678198,962389
User4,155.02730936084453,446998
User4,156.6679503070081,289829
User4,157.05259926541586,456093
User4,157.30133390538242,103031
User4,157.81830930999968,688538
User4,158.0553824826211,792556
User4,159.88455450983858,631341
User4,160.86548062743398,354251
User4,161.15456300737358,332454
User4,161.87565662212637,237428
User4,162.0286703349796,780272
User4,162.10548743134672,82985
User4,162.66131956218229,112218
User4,163.20384278050034,12713
User4,163.25496251785898,947781
User4,164.1151150216876,800706
User4,164.52204134431713,9955
User4,164.79326279629464,976951
User4,165.27899162317195,50495
User4,165.32643603545785,869555
User4,165.34293099769266,314593
User4,220.3334192412605,802658
User4,222.39026821654136,276540
User4,224.47418156532643,964614
User4,229.13502164313735,418535
User4,232.16447532892946,850652
User4,235.30836177471767,96362
User4,236.63317425666696,890343
User4,237.26918333046282,38891
User4,242.0106297656724,296054
