User,Price,AggregatedVolume
User2,1665.4958981861996,486067
User2,1665.7954178869336,390018
User2,1666.26834855221,625452
User2,1667.262987190225,985167
User2,1667.3943081093234,53451
User2,1667.7720599253062,907223
User2,1668.7032051622211,777656
User2,1669.1942908242634,966629
User2,1669.360113562321,908431
User2,1669.581611646522,291124
User2,1669.7056361307516,731076
User2,1670.658456922988,150446
User2,1675.6676609139793,843625
User2,1675.6700421972653,842141
User2,1677.2731614327802,418609
User2,1677.668431651113,710983
User2,1686.314394957866,318379
User2,1686.9050548871207,272447
User2,1691.658128527666,214670
User2,1691.8521456753374,661587
User2,1691.9809732711046,842605
User2,1693.3079335093512,748388
User2,1696.6292645755666,421099
User2,1697.2164258688351,319813
User2,1697.7035185165091,558054
User2,1697.8798837319166,72421
User2,1698.2478314813582,397976
User2,1698.9487372327314,760817
User2,1699.3102060804702,607861
User2,1699.852612313586,919611
User2,1701.2592464944212,521977
User2,1702.7827136928265,236963
User2,1702.9543933462494,177836
User2,1703.3220693039527,916238
User2,1703.4080244724469,782854
User2,1704.701213896111,517223
User2,1705.3512782431824,411635
User2,1706.3803803359958,104351
User2,1706.5556733478836,420344
User2,1706.6652911837712,58495
User2,1707.193306803896,741399
User2,1707.8829438696127,591379
User2,1708.0399010618546,751564
User2,1709.4441094373615,975044
User2,1709.7510784413575,74941
User2,1709.7935024030946,765109
User2,1709.9458241490822,19969
User2,1711.6397887106489,567130
User2,1711.803099216293,806417
User2,1712.1923617064235,854075
User2,1714.3691455538337,945123
User2,1714.9266769697103,876696
User2,1715.6410809044612,773951
User2,1715.693177923587,525348
User2,1715.8889855790655,783878
User2,1719.0520494157267,131175
User2,1725.0148673019564,994655
User2,1725.94245534762,885898
User2,1726.2597847391946,416678
User2,1726.4747184581288,517555
User2,1729.0174784772248,656585
User2,1730.6094062358818,719367
User2,1731.0547796325827,92094
User2,1731.2135926391657,222166
User2,1732.169428845913,666901
User2,1733.0978502894172,646375
User2,1733.539733575757,421938
User2,1734.5171345285585,330097
User2,1736.0010950493145,797792
User2,1737.0993180359426,564461
User2,1739.98522047448,475886
User2,1740.0346632080364,420701
User2,1742.6561643600608,18139
User2,1743.4278148932756,674496
User2,1743.6982100002085,618108
User2,1743.8491565523304,519706
User2,1743.9198309528033,304714
User2,1744.7908395371,422841
User2,1745.1970516672905,786464
User2,1746.5024932836175,575077
User2,1746.8421428937595,734475
User2,1747.2027174578966,129811
User2,1747.9191663803608,611177
User2,1749.5272299807098,128332
User2,1750.846498408452,452922
User2,1751.1458386423506,883753
User2,1752.3077613302098,784947
User2,1753.460354226537,233226
User2,1757.0642939063553,445294
User2,1758.2414567607439,889371
User2,1758.839958736953,582784
User2,1759.319561299564,660954
User2,1759.777907594,257913
User2,1761.180012168923,497029
User2,1762.0456092340985,198062
User2,1762.7042691820143,113079
User2,1763.2475220924584,759003
User2,1763.8544610375116,313269
User2,1764.5473544448437,334207
User2,1765.1939832570997,516985
User2,1765.2775819229225,47149
User2,1766.0812078342783,851249
User2,1766.0948390218032,548978
User2,1766.1866167544404,82780
User2,1766.1986490031584,164231
User2,1766.2713136550321,197169
User2,1767.0508989209004,547638
User2,1767.5010778140643,280514
User2,1768.073667034986,147594
User2,1769.2613772526147,564920
User2,1770.4433899714497,373127
User2,1770.6165149472743,116493
User2,1771.7405135788506,689929
User2,1773.1725935242584,457675
User2,1774.5097203377507,550011
User2,1776.4996999765642,195002
User2,1779.017151903709,741506
User2,1779.2755043851982,685026
User2,1780.8592295802944,381519
User2,1781.7756341244954,933752
User2,1781.9013201810055,854365
User2,1782.8682473397316,383263
User2,1782.9642529915636,898829
User2,1784.7386636390568,801436
User2,1785.3807465381278,149770
User2,1786.7351891128258,148158
User2,1787.168209313636,133420
User2,1788.824451996192,944856
User2,1790.2610944526798,783277
User2,1795.0437810886187,136647
User2,1796.5228247691177,793656
User2,1798.3931812855672,442345
User2,1801.2744726071023,836958
User2,1802.8928968940488,697698
User2,1807.644516804541,153893
User2,1810.2886549284538,993592
User2,1818.383032370305,504533
User2,1818.5167730767998,172299
User2,1820.6696448245646,819163
User2,1825.6017575876058,392402
User2,1826.1106189479667,490315
User2,1826.6957434950093,623639
User2,1827.1300600901623,778619
User2,1827.8100859733731,974754
User2,1828.6117727098183,953173
User2,1829.0636750960766,641941
User2,1829.9113466381596,9586
User2,1830.1814761528074,391426
User2,1830.8826530843244,400614
User2,1831.6910045404375,139696
User2,1832.6422629957563,912293
User2,1833.8773780297076,31168
User2,1834.0769448713393,389341
User2,1834.2176324924874,598765
User2,1835.7443187890576,404359
User2,1836.0149707460446,90228
User2,1836.3231092286205,923477
User2,1837.6134110230303,610729
User2,1838.0562291697981,43128
User2,1838.4655384003092,155355
User2,1839.5314299974339,53531
User2,1840.1605856337076,997617
User2,1841.6256719069704,577283
User2,1841.9233008228543,60028
User2,1842.0259710809742,402663
User2,1842.3428026522363,606544
User2,1842.6614140065176,912167
User2,1842.9215042713647,104439
User2,1842.960707213458,169698
User2,1844.0664692210896,820621
User2,1844.8983320843133,555096
User2,1845.401095483643,699487
User2,1845.6098363846575,67508
User2,1846.9800847397084,873295
User2,1848.0350251321966,248099
User2,1848.2102434821627,960023
User2,1848.567748734366,433145
User2,1849.2088599643278,368058
User2,1851.369102336189,644603
User2,1851.6041487882096,997900
User2,1852.9397244475977,727320
User2,1854.149033572965,462275
User2,1858.3905940283635,745318
User2,1864.1454718363268,82153
User2,1867.9628795938008,98358
User2,1868.6352752197047,893036
User2,1869.4772373865549,577774
User2,1869.503026054391,167261
User2,1869.7600903919022,644672
User2,1869.9006240144834,423988
User2,1870.7057636047873,597827
User2,1871.6296575163744,553443
User2,1873.7809901108822,879752
User2,1874.3090054074446,180255
User2,1875.2993168180017,52517
User2,1880.094140211305,526202
User2,1880.1021790757015,336023
User2,1880.1214625472196,714020
User2,1880.4198414087564,883755
User2,1880.5135320313868,367866
User2,1881.3233688638431,556388
User2,1884.785006717989,996686
User2,1885.3347976440168,123106
User2,1886.051314142542,925313
User2,1887.1286092159917,953704
User2,1887.3606504459588,147189
User2,1888.6695732544438,89347
User2,1889.188665421576,380372
User2,1889.4820747202407,899534
User2,1891.4268010913836,624409
User2,1894.4573905248985,360225
User2,1895.3903173494434,867433
User2,1900.7973171095266,302694
User2,1903.1163155846518,644962
User2,1904.6382506858704,307991
User2,1907.0530950281902,298757
User2,1908.5883051934015,436593
User2,1909.1010391334817,973325
User2,1910.045073652378,189719
User2,1911.9351167894015,607424
User2,1912.184720736006,863062
User2,1912.767145545809,664076
User2,1913.033398467996,280954
User2,1913.9429535246527,633453
User2,1914.2965695669643,895505
User2,1916.376857087497,315339
User2,1916.4357305065705,670690
User2,1919.3619842190203,921762
User2,1919.6817729659374,367922
User2,1922.5234194412037,15292
User2,1923.8869622899767,54391
User2,1925.1567827832407,835088
User2,1925.551628073429,246966
User2,1926.9520706622313,982517
User2,1927.353318756809,472508
User2,1928.018073983134,691997
User2,1928.150492682323,219269
User2,1928.5452920666037,163177
User2,1928.748763275908,735524
User2,1929.5654468625182,72799
User2,1929.7717274426539,804188
User2,1930.199890599451,495298
User2,1930.338607547844,421997
User2,1930.4619987066212,236636
User2,1930.965628226872,103819
User2,1931.8645424516287,164064
User2,1932.6469036482135,377084
User2,1934.0337828331299,422405
User2,1934.748828738541,65625
User2,1934.9300871874839,761668
User2,1935.4987928471505,830219
User2,1935.6071322939704,545029
User2,1937.2999336076145,485161
User2,1938.7487903530123,629013
User2,1939.0799113298174,774853
User2,1942.6612238367504,302205
User2,1943.591959905644,88115
User2,1946.3794850910915,73727
User2,1947.1689881277866,931240
User2,1947.3391256756493,683290
User2,1950.675815892592,959011
User2,1951.90607322235,108761
User2,1952.0411546509445,608063
User2,1954.0529070957048,668257
User2,1956.6882398688927,297423
User2,1957.153578747989,118104
User2,1957.4197220768397,376091
User2,1958.792341475648,520103
User2,1966.9698490469934,970705
User2,1967.19817230389,399697
User2,1969.561070873184,222833
User2,1969.7564396655912,896740
User2,1972.804782032833,573812
User2,1973.44337730096,942087
User2,1973.896660746403,103266
User2,1974.4133982578355,750573
User2,1978.4845834176951,498849
User2,1978.9989953078323,479697
User2,1981.2488222680497,397322
User2,1984.6500391696366,435777
User2,1991.4630936018725,902498
User2,1991.5038335266418,688111
User2,1992.3600796922528,116965
User2,1999.023112792388,676540
User2,2017.9641541092644,251852
User2,2018.203893951032,263818
User2,2022.0099527800187,189400
User2,2022.0583202760695,963380
User2,2025.7809147638163,874989
User2,2029.2307568366487,869382
User2,2030.2928122405876,823789
User2,2030.572720188988,131256
User2,2031.0670163236741,423606
User2,2031.0709141995903,895287
User2,2034.9726926790665,949859
User2,2035.0954129187674,680640
User2,2035.2405092945157,810383
User2,2036.0995428398512,486674
User2,2036.2252581864898,937699
User2,2041.012946262605,764194
User2,2044.2571718633772,644085
User2,2051.86489557549,792907
User2,2056.820862905044,508776
User2,2059.372621823367,466777
User2,2060.0813901007386,301783
User2,2060.7112386476015,234393
User2,2060.784682521893,107256
User2,2061.2924008605655,416552
User2,2062.2376163287026,539981
User2,2062.475422829052,765992
User2,2063.1625889726006,247839
User2,2063.1893116104497,40418
User2,2063.211785358342,517813
User2,2064.596543890614,87675
User2,2064.61929251022,631204
User2,2065.55738149435,513816
User2,2070.4738375958527,313319
User2,2071.2001157403192,776631
User2,2071.5142658157056,535433
User2,2071.9177029306693,581606
User2,2074.6296380778294,581305
User2,2076.259821169425,346708
User2,2079.435317694533,856330
User2,2080.475988455627,864944
User2,2085.072669847951,702957
User2,2085.1625284474535,565332
User2,2086.6467511678734,850923
User2,2088.179725154259,564878
User2,2098.0602764471655,426695
User2,2098.260300678328,377839
User2,2101.9937714350344,449990
User2,2102.6223117750897,269746
User2,2103.4672069219446,184376
User2,2106.703676305969,107513
User2,2109.8496091661355,218458
User2,2116.1403534455803,42857
User2,2126.335542858164,389133
User2,2127.7151487329565,870191
User2,2131.3065092985466,595474
User2,2131.4982326632435,810993
User2,2142.754704323258,613089
User2,2143.579923204107,646194
User2,2146.398816604442,50998
User2,2149.0230953262735,521160
User2,2150.2357204376553,559616
User2,2157.4453200734765,589353
User2,2173.6517816322203,743551
User2,2173.847537357708,844921
User2,2174.529275143164,329387
User2,2178.621089594445,504668
User2,2189.4005155978093,520333
User2,2193.291131230323,256466
User2,2194.7406973331354,903395
User3,249.0128928354774,784042
User3,265.1603578549843,14681
User3,619.8513117519338,904528
User3,697.0487373077123,572624
User3,704.6229273435946,38942
User3,819.9530759875197,211630
User3,1342.1240901778917,789961
User3,1380.190672838618,698824
User3,1382.3476402940548,524013
User3,1383.5376258805002,31320
User3,1384.355783533939,894607
User3,1385.57788988209,953495
User3,1386.9724916599205,434239
User3,1388.7200898735857,751249
User3,1391.3676654810997,210916
User3,1392.491550803496,751174
User3,1392.6152620584674,225045
User3,1393.5822299626816,969927
User3,1400.374577226461,583018
User3,1402.0272590876086,188890
User3,1402.4082400994632,139689
User3,1402.4841947302987,312955
User3,1402.8938258464575,13374
User3,1407.2920783041275,845742
User3,1407.5041718492007,197480
User3,1410.313295561847,169734
User3,1411.4499168776938,673115
User3,1411.8949592479573,101038
User3,1423.0095316211916,143480
User3,1438.9369951241304,875701
User3,1442.0716494695037,468979
User3,1444.4853676037585,808339
User3,1449.2074688522684,343884
User3,1465.515917156693,514997
User3,1470.856231070593,464168
User3,1480.5781661854423,382470
User3,1488.4536748015455,45365
User3,1489.8266439084846,792535
User3,1498.2091204711164,742642
User3,1498.930295739555,310510
User3,1499.6363255197925,109739
User3,1499.9187132109641,687258
User3,1504.0380638549163,380848
User3,1504.6687489424794,793335
User3,1506.4144674386391,464991
User3,1506.9104971026688,201323
User3,1507.6042731353962,498864
User3,1508.4579632654506,933401
User3,1508.6203251303302,941581
User3,1509.6284037100836,560426
User3,1509.9230886870384,965742
User3,1510.1889770186535,739054
User3,1512.1546524040286,719484
User3,1517.7702242790713,347076
User3,1518.8560353739763,341838
User3,1519.27512992294,148420
User3,1520.2275061065777,391252
User3,1520.5026509346555,852728
User3,1521.294689600227,292050
User3,1522.1473441126902,81170
User3,1522.7737532875253,365573
User3,1522.9271923820172,198815
User3,1523.5998167886066,434927
User3,1523.930844156877,868974
User3,1524.4408218373076,289503
User3,1524.6991421704902,662302
User3,1525.0814001271578,451668
User3,1525.4905123915635,259773
User3,1525.5789909905704,227177
User3,1525.975633950913,391333
User3,1526.1202227955557,776655
User3,1526.8889207197449,627355
User3,1527.184638421381,766575
User3,1527.4847859067531,395362
User3,1527.6361319408616,310978
User3,1528.6432610512643,12237
User3,1528.704153468715,724659
User3,1528.9270669555008,738583
User3,1529.002352327171,56441
User3,1529.0535979565875,64639
User3,1529.1725852332527,526645
User3,1529.3505977355587,113952
User3,1529.6559099454562,279987
User3,1529.7023877130152,56704
User3,1530.2240238856552,329584
User3,1530.6242545454948,100140
User3,1530.788441942026,47739
User3,1531.3559479781673,555947
User3,1531.620629148111,788377
User3,1531.878871815512,975889
User3,1532.4199054572691,739835
User3,1532.559289315612,646911
User3,1532.6678096264334,328486
User3,1532.7138324131918,482548
User3,1533.2214126683625,391500
User3,1533.6561849496836,183595
User3,1533.9442712246926,970773
User3,1534.8831647283987,724079
User3,1535.003399869834,95034
User3,1535.1755494339247,855171
User3,1536.1588429107483,486116
User3,1536.44099940309,123348
User3,1537.967134549422,874709
User3,1538.730941047225,978208
User3,1538.8002358535396,539794
User3,1538.9614284706863,20249
User3,1539.2370035982262,972094
User3,1539.4151466904946,668740
User3,1539.5141150126233,434478
User3,1539.8596742531142,978656
User3,1539.9469327559932,805587
User3,1540.2500467756413,673726
User3,1540.4122526945366,228420
User3,1540.5056528832527,148802
User3,1540.9046133846955,485082
User3,1541.0950710499067,419858
User3,1541.1549507456757,156929
User3,1541.44540522396,760212
User3,1541.654423315001,357335
User3,1541.715723985538,15131
User3,1541.8671968925855,28745
User3,1542.767708563857,233098
User3,1542.8536062591231,24127
User3,1542.8848664450832,571968
User3,1542.9385632860844,57685
User3,1543.253444200305,772039
User3,1543.4781412137827,909618
User3,1543.721811497486,974838
User3,1543.7482609545573,478939
User3,1544.0041688747497,14633
User3,1544.544963962235,26232
User3,1544.5450560979534,769119
User3,1544.7988332331302,443187
User3,1545.1488437761193,765792
User3,1545.665286240813,111661
User3,1545.944174792701,61310
User3,1546.1532786752323,140888
User3,1547.4081456110328,385023
User3,1547.5083820755863,950979
User3,1547.512579194788,484847
User3,1548.1301738580605,730886
User3,1548.5801385769819,933868
User3,1548.840798322317,870164
User3,1549.5041856128225,753569
User3,1549.978166847604,290307
User3,1550.4809875938936,147087
User3,1550.4996973667974,371811
User3,1550.7722614327056,223432
User3,1550.935332392347,706107
User3,1551.354701254321,333877
User3,1551.4048731647479,647010
User3,1552.3198918880862,718772
User3,1552.5122424257268,992611
User3,1552.678088108712,985694
User3,1553.4041885825002,346259
User3,1554.8202141974543,553533
User3,1555.1068779653342,368266
User3,1555.7840736382707,782820
User3,1556.0749578640275,670671
User3,1556.7965738581593,658121
User3,1557.0288235159385,406535
User3,1557.980094494535,873626
User3,1558.6611804373622,69409
User3,1558.7269195645374,686912
User3,1559.5503506608784,42201
User3,1559.7029950660424,334266
User3,1561.3972410647796,557875
User3,1561.8504161600406,363189
User3,1562.6443691640823,870257
User3,1562.9404580924374,389443
User3,1563.1216433830825,920743
User3,1563.1485695097551,992036
User3,1565.4590066791675,269718
User3,1565.506768895104,232962
User3,1565.6387011962663,123049
User3,1566.1863064730132,41867
User3,1566.1931976880794,825252
User3,1567.1081025164526,143755
User3,1567.9318424157473,323785
User3,1568.569026099019,647559
User3,1568.8968731388368,868200
User3,1569.4269769618923,372273
User3,1569.5086296788063,686399
User3,1569.9773870512804,739882
User3,1570.7102280828842,635172
User3,1570.8461046209084,733389
User3,1572.7551717292718,94328
User3,1572.8745941687464,93666
User3,1573.1488217786239,273617
User3,1573.4392225000422,629412
User3,1573.9618762072494,392268
User3,1574.30363961963,385391
User3,1574.8135125591677,75275
User3,1575.20933320561,611291
User3,1575.39960320349,884266
User3,1575.5307853105433,427339
User3,1576.308683601883,703693
User3,1577.2306420514556,323236
User3,1577.5603756736189,585890
User3,1577.9361755543937,214535
User3,1578.721524311407,744017
User3,1578.8741893183885,345171
User3,1578.9542877796857,22563
User3,1579.6012386118618,95502
User3,1580.0567784071363,276505
User3,1580.1600370525816,493593
User3,1580.1941614093491,139686
User3,1580.3898237117298,146609
User3,1580.7543134267733,460183
User3,1580.8178441699815,909023
User3,1581.4581943446976,629363
User3,1581.9422499023071,309884
User3,1581.9881713464313,38343
User3,1582.0176588347679,293809
User3,1582.6534268000714,31846
User3,1583.533735395314,284533
User3,1583.6164673300332,424060
User3,1584.232518588926,567026
User3,1584.3278119340848,301859
User3,1584.7952993474853,895130
User3,1585.1653385492202,115459
User3,1585.8496254413396,632952
User3,1586.4081651974861,960024
User3,1587.0184366337248,288264
User3,1587.5064913591516,431111
User3,1587.9931389382234,807499
User3,1588.3352710087363,992417
User3,1588.701931969745,12830
User3,1590.1529480295037,939983
User3,1590.2376498020633,651861
User3,1590.3052052342812,609596
User3,1590.3634480581923,124960
User3,1591.1735706524723,819
User3,1592.6034085306287,882010
User3,1593.595614732965,518079
User3,1593.6136352396502,457491
User3,1593.894649724866,233601
User3,1596.2836273343642,925155
User3,1598.5744450487393,363979
User3,1599.1322360601225,394424
User3,1599.2257755408973,148393
User3,1600.2816896998384,465752
User3,1600.8443682699497,110967
User3,1601.417462794679,219864
User3,1601.7642469741265,336293
User3,1601.8499629305056,608895
User3,1602.7687049366502,645395
User3,1604.3420035428214,738211
User3,1604.5904192501494,215892
User3,1607.6435214092278,30631
User3,1609.2727634988503,770490
User3,1612.6138320311054,352874
User3,1613.002597376231,820089
User3,1613.0828549313544,587200
User3,1613.3404890774304,81778
User3,1614.0804206003995,783039
User3,1614.864354180093,215024
User3,1614.982142702817,74389
User3,1617.3585834799715,223909
User3,1617.8207034501856,327042
User3,1620.0094308309483,853643
User3,1620.1377383103666,961709
User3,1620.579431602637,665903
User3,1620.7766870374815,103116
User3,1622.154457012893,173430
User3,1623.0074602532989,797986
User3,1624.2457999797252,120478
User3,1625.238184623345,623981
User3,1626.1822404705374,792668
User3,1626.3820525247377,472508
User3,1627.2041231556059,322879
User3,1627.5232163760027,34412
User3,1628.045020956672,337395
User3,1628.4771057811554,162129
User3,1629.2278896220002,332103
User3,1629.5679849728947,696446
User3,1633.083518937234,708170
User3,1633.2326753894263,176225
User3,1635.2458531171897,916587
User3,1636.312324742056,159318
User3,1637.7222216359726,455467
User3,1639.605840353965,978201
User3,1639.6930759975849,425304
User3,1639.9498644569346,201460
User3,1640.3554349365982,787633
User3,1641.503008047511,115999
User3,1643.578343958553,841294
User3,1644.3515847963918,340922
User3,1645.430574934359,378028
User3,1645.8140768489595,995587
User3,1646.8097492259972,974373
User3,1647.3237108841508,924634
User3,1647.5949733402908,2876
User3,1647.6732124196285,608929
User3,1648.220669479059,974289
User3,1648.849429934237,691840
User3,1649.2851967727745,870105
User3,1649.652337670344,309847
User3,1649.7927183386937,681613
User3,1649.8097910434756,118762
User3,1650.710076766044,175401
User3,1650.977418775387,28191
User3,1651.04734936306,464470
User3,1651.1806060324277,115220
User3,1651.8785912234778,370602
User3,1653.1165986696478,808777
User3,1653.3037395785025,598170
User3,1653.6173156225525,34647
User3,1653.9698846484264,650856
User3,1654.9526175532928,561401
User3,1655.0469926730186,957047
User3,1657.3976750161103,564089
User3,1658.1293124010774,195904
User3,1658.1446693564537,175573
User3,1658.184913227181,891803
User3,1658.626946127901,676035
User3,1659.5444240349584,527437
User3,1659.6028204727877,714845
User3,1661.47240385436,638419
User3,1662.0424882936047,676956
User3,1662.323779062571,895654
User3,1662.5854203785823,487983
User3,1663.162218234212,409595
User3,1663.4659837048744,518746
User3,1663.589670305656,528663
User3,1664.181893553318,936274
User3,1664.8159065299321,890801
User3,1664.8312124424272,174285
User3,1665.9163165161635,665036
User3,1666.9047292281557,355567
User3,1667.2364685471503,303630
User3,1667.5522998257889,268274
User3,1668.046833226425,426230
User3,1668.1678023714078,118561
User3,1668.4565365644391,713841
User3,1668.6380144204443,87514
User3,1669.4034538277933,974788
User3,1670.3056508845946,377927
User3,1673.8256489011403,404730
User3,1674.5614464131781,820424
User3,1679.8504403700858,240467
User3,1683.0274178281388,694771
User3,1685.3117061795754,318925
User3,1687.3007947055548,465975
User3,1689.737954404714,763919
User3,1690.2855648411546,97070
User3,1691.8683778871905,296524
User3,1691.87651898613,825164
User3,1692.0681678384367,378614
User3,1693.5275578632877,923198
User3,1695.0155476944785,128475
User3,1695.4594208700494,931949
User3,1697.1583501131142,458086
User3,1697.8373723862128,251802
User3,1700.5124267025033,625651
User3,1701.2905430168348,296161
User3,1701.3395957392188,881604
User3,1702.1773449667787,177757
User3,1702.884654603598,722203
User3,1702.9776632476562,156542
User3,1703.2449493941124,950894
User3,1703.592502667653,771902
User3,1703.6071663665039,818423
User3,1704.215898910111,659004
User3,1704.620286218765,792307
User3,1704.8706043905822,70609
User3,1705.0761383315175,910019
User3,1706.3312754218612,965524
User3,1707.1013040570288,186380
User3,1707.26830275948,731406
User3,1707.4338150440994,760000
User3,1708.1599294349935,629372
User3,1708.819969706978,299604
User3,1709.913410799198,412884
User3,1709.9253109553954,844430
User3,1709.991116451563,26890
User3,1711.196454068942,680150
User3,1712.445375264916,720571
User3,1713.140273231835,493309
User3,1713.2000649938907,679119
User3,1713.6205515683187,752456
User3,1714.9246474981667,787676
User3,1717.3476857259884,950856
User3,1719.2284084983792,78222
User3,1719.6849167857204,46485
User3,1721.0976761001589,505908
User3,1722.1805253525458,193203
User3,1723.0175631835377,559550
User3,1724.0529946530344,562702
User3,1725.4493536874593,605577
User3,1727.737941709305,434255
User3,1728.0088688421624,258003
User3,1728.1467207381104,99630
User3,1729.0713150488846,710987
User3,1729.0723433616733,815041
User3,1729.6087510465645,170479
User3,1730.0632718258116,177415
User3,1730.222213390686,459176
User3,1730.266155029826,873696
User3,1730.3545722537517,119197
User3,1730.8206988056957,384940
User3,1730.9911992114874,761978
User3,1731.230823958477,716593
User3,1734.14045642702,79222
User3,1735.9427316896822,27131
User3,1737.0863136526063,683830
User3,1738.2006835173333,623602
User3,1738.6570787366886,472463
User3,1739.0401795841979,457556
User3,1739.7879688716105,28295
User3,1740.2221781455064,159464
User3,1742.3820351703696,438122
User3,1743.283915050723,36706
User3,1744.6880976074785,816205
User3,1744.7589760721223,430930
User3,1745.6946300802251,323699
User3,1749.95306269162,437194
User3,1751.9681004512424,225324
User3,1753.843494071454,945268
User3,1754.6613646144667,6874
User3,1758.1034801547949,451018
User3,1758.6541759277213,754145
User3,1759.5084827060568,528805
User3,1759.6969760464322,246447
User3,1760.098379334266,635765
User3,1760.3738153884206,807766
User3,1761.5853493224865,904085
User3,1762.1456799738341,49875
User3,1762.991147202898,966516
User3,1763.005453074114,814076
User3,1763.4263990577888,620136
User3,1764.1777463975827,938861
User3,1764.5236413751163,935056
User3,1765.8502754807178,528624
User3,1767.1668966064274,466791
User3,1767.764261401958,351202
User3,1768.4716397567938,966966
User3,1770.2070606326936,500188
User3,1770.4579826497907,280928
User3,1770.963604514296,377164
User3,1771.0395089530011,867381
User3,1772.9509136905945,511204
User3,1773.2991404253546,547262
User3,1773.7417318869432,154123
User3,1773.9909835783938,914744
User3,1774.0071643378947,295622
User3,1774.9947406734868,488469
User3,1780.1918714517053,878246
User3,1780.6807331972973,859362
User3,1781.879218017445,792157
User3,1782.0382105734975,118103
User3,1784.2321360104163,20447
User3,1786.6456778676347,93750
User3,1787.12208563518,162820
User3,1790.924202290494,665774
User3,1795.530359360719,910194
User3,1796.8196008297923,947008
User3,1797.0966920318745,307110
User3,1798.3189445545647,340727
User3,1816.4536859162458,181387
User3,1819.455456488894,445762
User3,1821.322126597952,963759
User3,1822.0788544556806,61199
User3,1824.053460200299,474225
User3,1826.0015877678916,954301
User3,1828.068772846861,781772
User3,1830.2264066029775,407622
User3,1830.29625130604,354670
User3,1831.206954058568,957140
User3,1833.0229203365318,88497
User3,1833.8856949213327,21494
User3,1834.3527034528795,516325
User3,1834.68908658362,354021
User3,1834.8693544644862,666186
User3,1835.7668742640408,651811
User3,1836.0957899468285,174643
User3,1837.4145549685302,301507
User3,1837.64151901556,579666
User3,1837.8409915729064,605116
User3,1838.5689627227598,113387
User3,1839.3150342565402,207905
User3,1840.2291644297952,206148
User3,1843.7085093558296,918248
User3,1844.0990566238847,34956
User3,1844.3993675587853,492397
User3,1844.9481239624947,161367
User3,1845.8338752514849,805413
User3,1846.0611988388614,103612
User3,1846.1963898706404,660723
User3,1846.2268435806911,470568
User3,1846.344725080358,780561
User3,1848.6193934360826,806965
User3,1848.7552458086548,829955
User3,1849.0095354591865,601955
User3,1849.2216336437627,515587
User3,1851.8985701848655,802694
User3,1852.1932790544577,985054
User3,1852.2711411964935,953146
User3,1855.233209756034,408346
User3,1855.9089330763532,365214
User3,1857.174721155458,141390
User3,1860.2775404249833,818368
User3,1861.4543301422088,33404
User3,1865.194499915674,244556
User3,1865.5470310642204,240697
User3,1868.4246331467964,890366
User3,1869.2850843963188,960760
User3,1869.6128176685236,252968
User3,1871.1062278493514,464551
User3,1872.734746042132,429765
User3,1872.8662514552693,619330
User3,1873.3690178631025,253373
User3,1873.8621568144404,476199
User3,1874.6969705434203,147410
User3,1875.5670472266181,965
User3,1875.74612466967,136026
User3,1876.6799578564046,400257
User3,1877.2287433603399,366578
User3,1878.4442876954322,634132
User3,1878.8719527759695,630062
User3,1878.952866055587,153590
User3,1880.3154943628724,573411
User3,1881.4547469350234,989814
User3,1882.4214901949324,285551
User3,1883.8972884112914,105144
User3,1884.6411001770452,993580
User3,1887.7305737169352,953131
User3,1890.0610212932734,458348
User3,1892.2390977509517,285168
User3,1892.6161065,188817
User3,1896.2742176295458,409197
User3,1896.4012770768918,949762
User3,1897.5249150236364,582800
User3,1898.344969225664,320016
User3,1898.4750604674714,828663
User3,1899.358515381309,909862
User3,1899.7452424818935,539676
User3,1900.7851216698311,24870
User3,1901.1696486582161,876528
User3,1901.2676456993834,939466
User3,1902.1765811106277,528604
User3,1902.5609382306864,956938
User3,1902.583807217572,868102
User3,1904.8841137214483,457616
User3,1905.2378415337562,48464
User3,1905.3234650426155,466
User3,1905.4478631453678,713015
User3,1906.6492482723775,77512
User3,1909.081451482937,782230
User3,1909.3312021979195,290523
User3,1910.5583935768352,706545
User3,1910.6930384487955,117280
User3,1910.9118677731421,911476
User3,1912.1231671188084,484549
User3,1913.2624221753138,166739
User3,1913.5026770609686,640951
User3,1915.35075441512,820211
User3,1916.209702613133,104150
User3,1917.8150792668864,113634
User3,1918.060387909589,357912
User3,1918.7616058899143,953132
User3,1918.9267170817932,287400
User3,1919.7520697124583,362937
User3,1925.7223253800278,999765
User3,1926.958890755385,78721
User3,1928.2284301343955,1477
User3,1928.3578375449854,136137
User3,1928.6007156308722,114151
User3,1928.6975686338023,17827
User3,1929.0590757001964,299791
User3,1929.891717325588,915970
User3,1932.7719321506552,493137
User3,1934.104586390865,722050
User3,1934.1096602397165,807462
User3,1934.2974632091216,966241
User3,1934.3967204471455,656797
User3,1934.5827382140367,72174
User3,1935.1600128013395,73727
User3,1936.8143299515903,726634
User3,1938.501494686983,477562
User3,1940.5487497796958,535394
User3,1944.2671380392844,234606
User3,1945.260213875001,762053
User3,1945.3506737486837,389995
User3,1945.9257750271024,383625
User3,1945.9667381759136,699566
User3,1946.7115284390904,548606
User3,1947.657635871517,43149
User3,1948.478715262097,249919
User3,1949.8398421385111,961253
User3,1949.9997173741026,547058
User3,1951.5258321519902,189878
User3,1953.3035116611545,558071
User3,1954.5775987997938,564187
User3,1954.8029398809622,756120
